source_reported_value,tot_activity_value,tot_activity_value_EUR,tot_sub_activity_value,tot_sub_activity_value_EUR,item_value_estimate_USD,item_value_estimate_deliv_USD
2400000000.0,,,,,,
2400000000.0,,,,,,
2400000000.0,,,,,,
2400000000.0,,,,,,
2400000000.0,,,,,,
2400000000.0,,,,,,
988000000.0,,,988000000.0,942860551.0,,
988000000.0,,,,,,
988000000.0,,,,,,
3183000000.0,3183000000.0,3006003643.0,,,,
1600000000.0,1600000000.0,1491457411.0,,,,
165000000.0,,,165000000.0,152513184.0,,
165000000.0,,,,,,
165000000.0,,,,,,
165000000.0,,,,,,
165000000.0,,,,,,
165000000.0,,,,,,
165000000.0,,,,,,
165000000.0,,,,,,
165000000.0,,,,,,
165000000.0,,,,,,
165000000.0,,,,,,
285000000.0,,,285000000.0,262249827.0,50000000.0,
285000000.0,,,,,,
285000000.0,,,,,,
285000000.0,,,,,,
138000000.0,,,138000000.0,128638202.0,,
100000000.0,,,100000000.0,92487882.0,,
0.0,,,0.0,0.0,0.0,
266400000.0,,,266400000.0,254228796.0,,
300000000.0,300000000.0,279648265.0,,,,
500000000.0,,,500000000.0,472656804.0,,
7500000000.0,7500000000.0,7089852058.0,,,,
1300000000.0,,,1300000000.0,1230382709.0,,
1700000000.0,,,1700000000.0,1670120745.0,,
4500000000.0,,,4500000000.0,4442937232.0,,
4500000000.0,4500000000.0,4543723007.0,,,,
4500000000.0,,,4500000000.0,4411214287.0,,
13370000000.0,13370000000.0,12626537450.0,,,,
2500000000.0,,,2500000000.0,2333156013.0,,
2500000000.0,,,2500000000.0,2279415862.0,,
1250000000.0,,,1250000000.0,1153151038.0,,
3750000000.0,,,3750000000.0,3468148344.0,,
7899000000.0,7899000000.0,7363138808.0,,,,
3899000000.0,,,3899000000.0,3540624432.0,,
3410000000.0,,,3410000000.0,3254204939.0,,
20000000000.0,20000000000.0,18341307815.0,20000000000.0,18341307815.0,,
415000000.0,415000000.0,415000000.0,415000000.0,415000000.0,,
600000000.0,600000000.0,600000000.0,600000000.0,600000000.0,,
200000000.0,200000000.0,200000000.0,200000000.0,200000000.0,,
205000000.0,205000000.0,205000000.0,205000000.0,205000000.0,,
150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,,
30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,,
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
145000000.0,145000000.0,145000000.0,145000000.0,145000000.0,,
305000000.0,305000000.0,305000000.0,305000000.0,305000000.0,,
25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,,
55000000.0,55000000.0,55000000.0,55000000.0,55000000.0,,
50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,,
16500000.0,16500000.0,16500000.0,16500000.0,16500000.0,10042859.0,
,33703836.0,30912293.0,33703836.0,30912293.0,33703836.0,
75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,,
3570000.0,3570000.0,3570000.0,3570000.0,3570000.0,1400000.0,1400000.0
,20085719.0,18668760.0,20085719.0,18668760.0,20085719.0,
,,,,,,
160000000.0,160000000.0,160000000.0,160000000.0,160000000.0,,
65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,,
140000000.0,140000000.0,140000000.0,140000000.0,140000000.0,,
1200000000.0,1200000000.0,1200000000.0,,,,
600000000.0,,,600000000.0,600000000.0,,
600000000.0,,,600000000.0,600000000.0,,
120000000.0,120000000.0,120000000.0,120000000.0,120000000.0,,
1000000000.0,1000000000.0,1000000000.0,,,,
1000000000.0,,,1000000000.0,1000000000.0,,
5000000000.0,5000000000.0,5000000000.0,,,,
2000000000.0,,,2000000000.0,2000000000.0,,
2500000000.0,,,2500000000.0,2500000000.0,,
500000000.0,,,500000000.0,500000000.0,,
18000000000.0,18000000000.0,18000000000.0,,,,
3000000000.0,,,3000000000.0,3000000000.0,,
1500000000.0,,,1500000000.0,1500000000.0,,
1500000000.0,,,1500000000.0,1500000000.0,,
1500000000.0,,,1500000000.0,1500000000.0,,
1500000000.0,,,1500000000.0,1500000000.0,,
1500000000.0,,,1500000000.0,1500000000.0,,
1500000000.0,,,1500000000.0,1500000000.0,,
1500000000.0,,,1500000000.0,1500000000.0,,
1500000000.0,,,1500000000.0,1500000000.0,,
1500000000.0,,,1500000000.0,1500000000.0,,
1500000000.0,,,1500000000.0,1500000000.0,,
4125000000.0,4125000000.0,4125000000.0,,,,
10000000.0,,,10000000.0,10000000.0,,
10000000.0,,,10000000.0,10000000.0,,
17500000.0,,,17500000.0,17500000.0,,
140000000.0,,,140000000.0,140000000.0,,
30000000.0,,,30000000.0,30000000.0,,
7000000.0,,,7000000.0,7000000.0,,
7500000.0,,,7500000.0,7500000.0,,
25000000.0,,,25000000.0,25000000.0,,
7500000.0,,,7500000.0,7500000.0,,
45000000.0,,,45000000.0,45000000.0,,
7000000.0,,,7000000.0,7000000.0,,
3000000.0,,,3000000.0,3000000.0,,
45000000.0,,,45000000.0,45000000.0,,
9000000.0,,,9000000.0,9000000.0,,
1000000.0,,,1000000.0,1000000.0,,
100000000.0,,,100000000.0,100000000.0,,
17750000.0,,,17750000.0,17750000.0,,
2000000.0,,,2000000.0,2000000.0,,
190000000.0,,,190000000.0,190000000.0,,
350000000.0,,,350000000.0,350000000.0,,
150000000.0,,,150000000.0,150000000.0,,
150000000.0,,,150000000.0,150000000.0,,
20000000.0,,,20000000.0,20000000.0,,
1500000000.0,,,1500000000.0,1500000000.0,,
1500000000.0,,,1500000000.0,1500000000.0,,
8250000000.0,8250000000.0,8250000000.0,,,,
4500000000.0,,,4500000000.0,4500000000.0,,
1500000000.0,,,1500000000.0,1500000000.0,,
1900000000.0,,,1900000000.0,1900000000.0,,
2800000000.0,,,2800000000.0,2800000000.0,,
2700000000.0,,,2700000000.0,2700000000.0,,
1341935484.0,,,1341935484.0,1341935484.0,,
18100000000.0,18100000000.0,18100000000.0,,,,
3000000000.0,,,3000000000.0,3000000000.0,,
1000000000.0,,,1000000000.0,1000000000.0,,
1000000000.0,,,1000000000.0,1000000000.0,,
1000000000.0,,,1000000000.0,1000000000.0,,
1000000000.0,,,1000000000.0,1000000000.0,,
4125000000.0,4125000000.0,4125000000.0,,,,
259784946.0,,,259784946.0,259784946.0,,
400000000.0,,,400000000.0,400000000.0,,
8250000000.0,8250000000.0,8250000000.0,,,,
2000000000.0,,,2000000000.0,2000000000.0,,
3100000000.0,,,3100000000.0,3100000000.0,,
4125000000.0,4125000000.0,4125000000.0,,,,
8250000000.0,8250000000.0,8250000000.0,,,,
4125000000.0,4125000000.0,4125000000.0,,,,
8250000000.0,8250000000.0,8250000000.0,,,,
150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,,
500000000.0,,,,,,
500000000.0,,,,,,
500000000.0,,,,,,
500000000.0,,,,,,
500000000.0,,,,,,
600000000.0,,,,,,
500000000.0,,,,,,
1000000000.0,,,,,,
1000000000.0,,,,,,
668000000.0,668000000.0,668000000.0,668000000.0,668000000.0,,
2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,,
1590000000.0,1590000000.0,1590000000.0,1590000000.0,1590000000.0,,
,,,,,,
100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,,
70000000.0,70000000.0,70000000.0,70000000.0,70000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
400000.0,400000.0,400000.0,400000.0,400000.0,,
10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,
450000000.0,450000000.0,450000000.0,450000000.0,450000000.0,,
86000000.0,86000000.0,86000000.0,86000000.0,86000000.0,,
110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,,
50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,,
511000.0,511000.0,511000.0,511000.0,511000.0,,
420000.0,420000.0,420000.0,420000.0,420000.0,,
